stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
HWYSAWEN,HWYSAWEN,HWY 70 S & SAWYER BROWN RD EB,,36.076953,-86.94581,,,,,,1
H70CHIEF,H70CHIEF,HWY 70 S & CHIMNEY HILL EB,7003 USHY 70S,36.076334,-86.915073,,,,,,1
ALBDBTWF,ALBDBTWF,ALBION ST & DR D B TODD JR BLVD WB,JACKSON & D B TODD,36.166186,-86.806237,,,,,,0
MAIS6SEN,MAIS6SEN,MAIN ST & S 6TH ST EB,,36.173464,-86.763597,0,,,,,0
JAM8AWN,JAM8AWN,JAMES ROBERTSON PKWY & 8TH AVE N WB,JAMES ROBERTSON & 8TH AV N,36.167691,-86.78696,,,,,,
JAMGAYWF,JAMGAYWF,JAMES ROBERTSON PKWY & GAY ST WB,,36.168027,-86.777868,,,,,,
JAM2AEF,JAM2AEF,JAMES ROBERTSON PKWY & 2ND AVE N EB,JAMES ROBERTSON PW & 2ND AV N,36.167694,-86.778124,,,,,,
JEF10AEN,JEF10AEN,JEFFERSON ST & 10TH AVE N EB,JEFFERSON & 10 AVE,36.172277,-86.795009,,,,,,0
JEF10AWN,JEF10AWN,JEFFERSON ST & 10TH AVE N WB,JEFFERSON & 10 AVE,36.172525,-86.794592,,,,,,
JEF11AEN,JEF11AEN,JEFFERSON ST & 11TH AVE N EB,1102 JEFFERSON ST & 11TH AVE,36.17181,-86.79716,0,,,,,0
JEF11TWN,JEF11TWN,JEFFERSON ST & 11TH  AVE N WB,JEFFERSON & 11 AVE,36.171851,-86.797607,,,,,,
JEF12AEN,JEF12AEN,JEFFERSON ST & 12TH AVE N EB,JEFFERSON & 12 AVE,36.171135,-86.79961,,,,,,0
JEF14TWM,JEF14TWM,JEFFERSON ST & 14TH AVE N WB,JEFFERSON & 14 AVE,36.170981,-86.800988,,,,,,0
JEF16EN,JEF16EN,JEFFERSON ST & 16TH AVE N EB,JEFFERSON & 16 AVE N,36.170152,-86.803805,,,,,,
JEF26AWN,JEF26AWN,JEFFERSON ST & 26TH AVE N WB,JEFFERSON ST & I40 RAMP,36.168263,-86.816657,,,,,,0
JEF27AEN,JEF27AEN,JEFFERSON ST & 27TH AVE EB,2646 JEFFERSON ST & 27TH AVE,36.167831,-86.818921,,,,,,0
JEF27AWF,JEF27AWF,JEFFERSON ST & 27TH AVE WB,2642 JEFFERSON ST & 27TH AVE,36.167939,-86.818875,,,,,,0
JEF9AEN,JEF9AEN,JEFFERSON ST & 9TH AVE N EB,JEFFERSON & 9 AVE,36.17293,-86.792455,,,,,,
JEF9AWN,JEF9AWN,JEFFERSON ST & 9TH AVE N WB,,36.173126,-86.792339,,,,,,0
JEFDBTEF,JEFDBTEF,JEFFERSON ST & DR DB TODD JR BLVD EB,JEFFERSON ST & DR D B TODD JR BV,36.169454,-86.806339,0,,,,,0
JEFDBTWN,JEFDBTWN,JEFFERSON ST & DR DB TODD JR BLVD W,1784 JEFFERSON ST & DR DB TODD JR BLVD,36.169608,-86.806359,,,,,,0
JEFI40EN,JEFI40EN,JEFFERSON ST & I-40 EB,JEFFERSON & I40 W,36.168009,-86.817577,,,,,,
JEFI40EF,JEFI40EF,JEFFERSON ST & I-40 EB,2332 JEFFERSON ST,36.168638,-86.812601,,,,,,0
JEFTEMWN,JEFTEMWN,JEFFERSON ST & ED TEMPLE BLVD WB,,36.167813,-86.820382,,,,,,
JEFI40WN,JEFI40WN,JEFFERSON ST & I-40 WB,JEFFERSON & WILSON VILLAGE,36.168689,-86.813078,,,,,,
JOH31AWN,JOH31AWN,JOHN A MERRITT BLVD & 31ST AVE N WB,JOHN A MERRITT BV & 31ST AV N,36.167583,-86.824377,,,,,,
JOH33AEF,JOH33AEF,JOHN MERRITT & 33 AVE,JOHN A MERRITT BV & SCHRADER ACRES DR,36.167145,-86.826597,,,,,,0
JOH28AEN,JOH28AEN,JOHN A MERRITT BLVD & 28TH AVE N EB,2880 JOHN A MERRITT BLVD,36.167831,-86.822246,,,,,,0
JOH31AEN,JOH31AEN,JOHN A MERRITT BLVD & 31ST AVE N EB,,36.167458,-86.824578,,,,,,0
MLKIN,MLKIN,MARTIN LUTHER KING SCHOOL IB,1702 JO JOHNSTON AVE & 17TH AVE,36.161197,-86.80018,,,,,,0
JONJONSN,JONJONSN,JONES AVE & JONES CIR SB,JONES AV & JONE CIR,36.206463,-86.758067,,,,,,
KINHAYEN,KINHAYEN,KINGS LN & HAYNES PARK DR EB,KINGSLANE & HAYNES PARK,36.218819,-86.833837,0,,,,,
LAF1AVWN,LAF1AVWN,LAFAYETTE ST & 1ST AVE S WB,LAFAYETTE & 1 AVE,36.150003,-86.765572,,,,,,
LAF1AEM,LAF1AEM,LAFAYETTE ST & 1ST AVE S EB,LAFAYETTE & 1 AVE,36.149651,-86.765113,,,,,,0
LAF4AWN,LAF4AWN,LAFAYETTE ST & 4TH AVE S WB,LAFAYETTE & 4 AVE,36.151871,-86.770982,,,,,,
LAFLEWWN,LAFLEWWN,LAFAYETTE ST & LEWIS ST WB,162 LAFAYETTE ST & LEWIS ST,36.147586,-86.758364,,,,,,1
LAFFAIEN,LAFFAIEN,LAFAYETTE ST & FAIRFIELD AVE EB,166 LAFAYETTE ST & FAIRFIELD AVE,36.147292,-86.758147,,,,,,0
LEBANDWF,LEBANDWF,LEBANON PIKE & ANDREW JACKSON PKWY WB,,36.215281,-86.598789,0,,,,,
LEBBELNN,LEBBELNN,LEBANON PIKE & BELINDA DR NB,LEBANON PK & BELINDA DR,36.204807,-86.614291,0,,,,,
LEBBELSF,LEBBELSF,LEBANON PIKE & BELINDA DR SB,,36.204566,-86.614892,0,,,,,
LEBBONNN,LEBBONNN,LEBANON PIKE & BONNA SPRING DR NB,LEBANON PK & BONNA SPRING DR,36.195483,-86.621651,,,,,,
LEBBRIEF,LEBBRIEF,LEBANON PIKE & BRILEY PKWY EB,2260 LEBANON PIKE,36.168386,-86.686984,0,,,,,0
LEBCENEF,LEBCENEF,LEBANON PIKE & CENTRAL PK EB,,36.187214,-86.630501,,,,,,0
LEBCENWF,LEBCENWF,LEBANON PIKE & CENTRAL PK WB,LEBANON & CENTRAL PIKE,36.187036,-86.63138,,,,,,
LEBCLOWN,LEBCLOWN,LEBANON PIKE & CLOVERNOOK DR WB,,36.154919,-86.712349,,,,,,
LEBCLOEF,LEBCLOEF,LEBANON PIKE & CLOVERNOOK DR EB,,36.154874,-86.711963,,,,,,
LEBCRAWN,LEBCRAWN,LEBANON PIKE & CRAIGMEADE DR WB,,36.168174,-86.691162,,,,,,
LEBDANNN,LEBDANNN,LEBANON PIKE & DANYACREST AVE NB,LEBANON PK & DANYACREST AV,36.179616,-86.64385,,,,,,
HERDECWN,HERDECWN,HERMITAGE AVE & DECATUR AVE WB,,36.153619,-86.753111,0,,,,,
LEBDISWN,LEBDISWN,LEBANON PIKE & DISPAYNE DR SB,,36.172821,-86.649359,,,,,,0
LEBDONEM,LEBDONEM,LEBANON PIKE & DONELSON PIKE EB,2832 LEBANON PIKE,36.167014,-86.660909,,,,,,0
LEBDONEN,LEBDONEN,LEBANON PIKE & DONELSON PIKE EB,US HWY 70 & LEBANON PIKE,36.167637,-86.663513,,,,,,
LEBDOWN,LEBDOWN,LEBANON PIKE & DOWNEY MEADE DR SB,,36.181662,-86.642131,,,,,,
LEBFAIWN,LEBFAIWN,LEBANON PIKE & FAIRWAY DR WB,2406 LEBANON PIKE & FAIRWAY DR,36.169185,-86.682242,,,,,,0
LEBFAIEN,LEBFAIEN,LEBANON PIKE & FAIRWAY DR EB,2390 LEBANON PIKE & FAIRWAY DR,36.168967,-86.682594,,,,,,0
LEBFESN,LEBFESN,LEBANON PIKE & FESSLERS LN WB,,36.154424,-86.743072,,,,,,
LEBFESEN,LEBFESEN,LEBANON PIKE & FESSLERS LN EB,,36.154271,-86.742493,,,,,,
LEBGRAWN,LEBGRAWN,LEBANON PIKE & GRAYLNN DR WB,,36.169933,-86.674357,,,,,,
LEBAGREF,LEBAGREF,LEBANON PIKE & GRAYLYNN DR EB,LEBANON PK & GRAYLYNN DR,36.169796,-86.673928,0,,,,,
LEBHICNM,LEBHICNM,LEBANON PIKE & HICKORY HILL LN NB,LEBANON PK & HICKORY HILL,36.188823,-86.628212,,,,,,
LEBHICSN,LEBHICSN,LEBANON PIKE & HICKORY HILL LN SB,,36.188605,-86.628997,0,,,,,0
LEBHCKNM,LEBHCKNM,LEBANON PIKE & HICKORY HILL LN NB,LEBANON PK & JACKSON'S COURT YARD,36.190017,-86.62654,,,,,,
LEBJACEF,LEBJACEF,LEBANON PIKE & JACKSON DOWNS BLVD EB,LEBANON PK & JACKSON DOWNS BLVD,36.182108,-86.640891,0,,,,,
LEBJACSN,LEBJACSN,LEBANON PIKE & JACKSONIAN DR SB,LEBANON & JACKSONIAN/JUAREZ,36.193116,-86.623786,,,,,,
LEBJUASN,LEBJUASN,LEBANON PIKE & JUAREZ DR NB,LEBANON PK & JUAREZ DR,36.19301,-86.62348,,,,,,
LEBJACEM,LEBJACEM,LEBANON PIKE & JACKSON DOWNS BLVD E,,36.18533,-86.636017,,,,,,
LEBLEBEN,LEBLEBEN,LEBANON PIKE & LEBANON PIKE CIR EB,,36.153544,-86.718321,,,,,,
LEBLYNSN,LEBLYNSN,LEBANON PIKE & LYNNMEADE DR SB,,36.161355,-86.701771,,,,,,0
LEBLYNNN,LEBLYNNN,LEBANON PIKE & LYNMEADE DR NB,LEBANON RD & US HWY 70,36.161079,-86.701874,,,,,,
LEBLYNNM,LEBLYNNM,LEBANON PIKE & LYNMEADE DR NB,,36.162808,-86.70011,0,,,,,
LEBMCGWF,LEBMCGWF,LEBANON PIKE & MCGAVOCK PK WB,,36.169353,-86.680458,,,,,,
LEBMCGEF,LEBMCGEF,LEBANON PIKE & MCGAVOCK PK EB,2512 LEBANON PIKE & MCGAVOCK PIKE,36.169355,-86.67936,,,,,,0
LEBMCGEM,LEBMCGEM,LEBANON PIKE & MCGAVOCK PK EB,,36.16954,-86.677259,,,,,,0
LEBMONNF,LEBMONNF,LEBANON PIKE & MONACO DR NB,LEBANON PK & MONACO DR,36.206181,-86.61293,,,,,,
LEBMONSN,LEBMONSN,LEBANON PIKE & MONACO DR SB,,36.20624,-86.613246,,,,,,
LEBMUNSN,LEBMUNSN,LEBANON PIKE & MUNN RD SB,LEBANON PK & MUNN RD,36.168906,-86.656096,,,,,,
LEBOMOWN,LEBOMOWN,LEBANON PIKE & OMOHUNDRO PL WB,,36.153681,-86.733762,,,,,,
LEBSPEWM,LEBSPEWM,LEBANON PIKE & SPENCE LN  WB,,36.153425,-86.724436,,,,,,0
LEBBONSF,LEBBONSF,LEBANON PIKE & BONNA SPRINGS DR SB,LEBANON PK & MUNN RD,36.195357,-86.621937,,,,,,
LEBSTOWM,LEBSTOWM,LEBANON PIKE & STONES RIVER RD WB,LEBANON & DOWNEYMEADE,36.185434,-86.636695,,,,,,
LEBDANSM,LEBDANSM,LEBANON PIKE & DANYACREST DR SB,LEBANON & WELLINGTON SQ,36.178744,-86.64485,,,,,,
LEBSPRSN,LEBSPRSN,LEBANON PIKE & SPRING PLACE DR SB,,36.174309,-86.647406,,,,,,
LEBPARWM,LEBPARWM,LEBANON PIKE & PARK DR WB,LEBANON & MCGAVOCK,36.169721,-86.677448,,,,,,
LEBBRIWN,LEBBRIWN,LEBANON PIKE & BRILEY PKWY WB,,36.168806,-86.685747,,,,,,0
LEBLEBWM,LEBLEBWM,LEBANON PIKE & LEBANON PIKE CIR WB,LEBANON & SPENCE,36.153806,-86.718351,,,,,,
LEBOLDNN,LEBOLDNN,LEBANON PIKE & OLD HICKORY BLVD NB,LEBANON PK & OLD HICKORY BLVD,36.197895,-86.620409,,,,,,
LEBOMOEM,LEBOMOEM,LEBANON PIKE & OMOHUNDRO PL EB,,36.153458,-86.733717,,,,,,
LEBOMDEN,LEBOMDEN,LEBANON PIKE & OMOHUNDRO DR EB,,36.156939,-86.709065,,,,,,
LEBOMOEN,LEBOMOEN,LEBANON PIKE & OMOHUNDRO PL EB,,36.154402,-86.739793,,,,,,
LEBSHUEN,LEBSHUEN,LEBANON PIKE & SHUTE LN EB,LEBANON PK & SHUTE LN,36.214687,-86.604135,0,,,,,
LEBANDWM,LEBANDWM,LEBANON PIKE & ANDREW JACKSON PKWY EB,LEBANON & SHUTE CANE,36.215305,-86.602305,0,,,,,
LEBSPEWN,LEBSPEWN,LEBANON PIKE & SPENCE LN WB,,36.153846,-86.721279,,,,,,0
LEBSPEEF,LEBSPEEF,LEBANON PIKE & SPENCE LN EB,,36.153637,-86.721111,,,,,,0
LEBSPEEM,LEBSPEEM,LEBANON PIKE & SPENCE LN EB,,36.153217,-86.72465,,,,,,
LEBMUNEN,LEBMUNEN,LEBANON PIKE & MUNN LN EB,LEBANON PK & MUNN LN,36.168641,-86.656204,,,,,,
LEBTYLNF,LEBTYLNF,LEBANON PIKE & TYLER DR  NB,LEBANON PK & TYLER DR,36.201715,-86.617208,,,,,,
LEBWEWN,LEBWEWN,LEBANON PIKE & WEELINGTON SQ SB,,36.176888,-86.645588,,,,,,
LISCLESN,LISCLESN,LISCHEY AVE & CLEVELAND ST SB,,36.186979,-86.764469,,,,,,0
LISRICNM,LISRICNM,LISCHEY AVE & RICHARDSON AVE NB,LISCHEY & DOUGLAS,36.193233,-86.763275,,,,,,
LISDOUNF,LISDOUNF,LISCHEY AVE & DOUGLAS AVE NB,,36.194476,-86.763076,,,,,,
LISEDINN,LISEDINN,LISCHEY AVE & EDITH AVE NB,LISCHEY AV & MARSHALL ST,36.201857,-86.761771,,,,,,
LISEDWNN,LISEDWNN,LISCHEY AVE & EDWIN ST NB,,36.204126,-86.761306,0,,,,,0
LISEVANN,LISEVANN,LISCHEY AVE & EVANSTON AVE NB,,36.190616,-86.763738,,,,,,
LISEVASN,LISEVASN,LISCHEY AVE & EVANSTON AVE SB,,36.189279,-86.764073,,,,,,
LISMARNF,LISMARNF,LISCHEY AVE & MARIE ST NB,,36.196629,-86.762686,,,,,,
MAIGRAEN,MAIGRAEN,MAINSTREAM DR & GREAT CIRCLE RD EB,,36.19922,-86.80876,0,,0,,,0
MAIMCFEN,MAIMCFEN,MAIN ST & MCFERRIN AVE EB,,36.176318,-86.756009,,,,,,
MAIFRENF,MAIFRENF,MAINSTREAM DR & FREELAND ST RD NB,683 MAINSTREAM DR,36.195922,-86.817672,,,,,,0
MAIFREEM,MAIFREEM,MAINSTREAM DR & FREELAND STN RD EB,641 MAINSTREAM DR,36.197812,-86.81663,0,,,,,0
MAI5STWN,MAI5STWN,MAIN ST & 5TH ST WB,,36.173071,-86.764954,,,,,,0
MASACOEN,MASACOEN,MASSMAN DR & ACORN DR EB,,36.153829,-86.701691,,,,,,
MASELMNF,MASELMNF,MASSMAN DR & ELM HILL PIKE NB,792 MASSMAN DR,36.145559,-86.711338,,,,,,0
MASELMSN,MASELMSN,MASSMAN DR & ELM HILL PIKE SB,,36.14502,-86.711187,0,,,,,2
MAYDUPSN,MAYDUPSN,MAY DR & N. DUPONT AVE SB,,36.267449,-86.695156,,,,,,
MCGHUFWN,MCGHUFWN,MCGAVOCK PIKE & HUFFINE ST WB,,36.204271,-86.729218,,,,,,
MCGSCOWM,MCGSCOWM,MCGAVOCK PIKE & SCOTT AVE WB,,36.204474,-86.731595,,,,,,
MEALYTNN,MEALYTNN,MEADOW HILL DR & LYTLE DR NB,,36.221755,-86.825068,,,,,,0
MER2SWN,MER2SWN,MERIDIAN ST & N 2ND ST WB,MERIDIAN & 2 AVE,36.178944,-86.771204,,,,,,0
MERBERNN,MERBERNN,MERIDIAN ST & BERRY ST NB,MERIDIAN ST & TREUTLAND ST,36.181099,-86.768835,,,,,,
MERCLENN,MERCLENN,MERIDIAN ST & CLEVELAND ST NB,,36.186802,-86.768004,,,,,,0
MERHANNN,MERHANNN,MERIDIAN ST & HANCOCK ST NB,,36.183683,-86.768456,,,,,,
MERLISEN,MERLISEN,MERIDIAN ST & LISCHEY PL EB,MERIDIAN & SPRING,36.178783,-86.77052,,,,,,
METATHWM,METATHWM,METROCENTER & ATHENS WAY WB,METRO CENTER & ATHENS WAY,36.193468,-86.804342,,,,,,0
MOOCRISN,MOOCRISN,MOOREWOOD DR & CRISLYNNDALE DR SB,,36.237078,-86.773387,,,,,,0
MOOWILSF,MOOWILSF,MOOREWOOD DR & WILMOTH RD SB,3205 MOOREWOOD DR & WILMOTH RD,36.235365,-86.775314,,,,,,0
MURARLEM,MURARLEM,MURFREESBORO PIKE & ARLINGTON AVE E,,36.13884,-86.73271,,,,,,0
MURBLAWF,MURBLAWF,MURFREESBORO PIKE & BLANTON AVE WB,107 MAPLE AVE & MURFREESBORO PIKE,36.138954,-86.732227,,,,,,0
MURBORNF,MURBORNF,MURFREESBORO PIKE & BOROWOOD DR NB,2158 MURFREESBORO PIKE & BRITISH WOODS DR,36.091459,-86.651302,,,,,,1
MURBORSN,MURBORSN,MURFREESBORO PIKE & BOROWOOD DR SB,MURFREESBORO & BRITISHWOOD,36.091319,-86.65147,,,,,,0
MURBROSN,MURBROSN,MURFREESBORO PIKE & BROOKSBORO TER SB,,36.083767,-86.647361,0,,,,,0
MURBRONN,MURBRONN,MURFREESBORO PIKE & BROOKSBORO TR NB,2366 MURFREESBORO PIKE & BROOKSBORO TER,36.083498,-86.647019,0,,,,,0
MURDELEN,MURDELEN,MURFREESBORO PIKE & DELL PKWY EB,MURFREESBORO & DELL PARKWAY,36.107739,-86.677328,,,,,,0
MURDELWN,MURDELWN,MURFREESBORO PIKE & DELL PKWY WB,,36.107799,-86.676468,,,,,,0
MURREEWN,MURREEWN,MURFREESBORO PIKE & REEDWOOD DR,MURFREESBORO & DONELSON,36.104936,-86.669667,,,,,,0
MURDOVSF,MURDOVSF,MURFREESBORO PIKE & DOVER GLEN DR S,MURFREESBORO & DOVERBLE,36.076775,-86.641112,,,,,,0
MURFESEN,MURFESEN,MURFREESBORO PIKE & FESSLERS LN EB,MURFREESBORO & FESSLERS LANE,36.142803,-86.744655,,,,,,0
MURFESWF,MURFESWF,MURFREESBORO PIKE & FESSLERS LN WB,,36.143158,-86.745103,,,,,,
MURFRASN,MURFRASN,MURFREESBORO PIKE & FRANKLIN LIMEST,MURFREESBORO & FRANKLIN LIMESTONE,36.094514,-86.653638,,,,,,
MURKNIEN,MURKNIEN,MURFREESBORO PIKE & KNIGHT VALLEY DR EB,MURFREESBORO & MCGAVOCK,36.11292,-86.689366,0,,,,,0
MURMCGWN,MURMCGWN,MURFREESBORO PIKE & MCGAVOCK PIKE WB,,36.116474,-86.697091,0,,,,,
MURMCGEF,MURMCGEF,MURFREESBORO PIKE & MCGAVOCK PIKE EB,,36.11584,-86.696438,0,,,,,0
MURMLWWN,MURMLWWN,MURFREESBORO PK & MILLWOOD,US HWY 41 & STATE HWY 1,36.129503,-86.714454,,,,,,1
MURMILEN,MURMILEN,MURFREESBORO PIKE & MILLWOOD DR EB,,36.129522,-86.714961,,,,,,0
MURSHISM,MURSHISM,MURFREESBORO PIKE & SHIAWAY DR SB,MURFREESBORO & MORTWAY,36.080171,-86.645483,,,,,,
MURFRANN,MURFRANN,MURFREESBORO PIKE & FRANKLIN LIMEST,MURFREESBORO & OLD MURFREESBORO,36.094437,-86.653178,,,,,,0
MURHARWN,MURHARWN,MURFREESBORO PIKE & HARDING PL WB,1844 MURFREESBORO PIKE & HARDING PL,36.098534,-86.659101,,,,,,0
MURHAREN,MURHAREN,MURFREESBORO PIKE & HARDING PL EB,MURFREESBORO & TOWN PARK DR,36.098669,-86.659698,,,,,,
MURWILEN,MURWILEN,MURFREESBORO PIKE & WILHAGAN RD EB,MURFREESBORO & WILHAGAN ROAD,36.132429,-86.719647,,,,,,
MURWILWF,MURWILWF,MURFREESBORO PIKE & WILHAGAN RD WB,,36.132712,-86.719557,,,,,,
1SOLDSM,1SOLDSM,N 1ST ST & OLDHAM ST SB,146 1ST ST N,36.172087,-86.773844,,,,,,0
1SSPRSM,1SSPRSM,N 1ST ST & SPRING ST SB,252 1ST ST N,36.175614,-86.774526,0,,,,,0
NEERIVSN,NEERIVSN,NEELYS BEND RD & RIVER PASS,,36.245185,-86.679192,,,,,,
NXIANTCH,NXIANTCH,ANTIOCH STATION INBOUND,NOLENSVILLE & ANTIOCH,36.102326,-86.740727,,,,,,1
NOLAPRNN,NOLAPRNN,NOLENSVILLE PIKE & APRIL LN NB,US HWY 31 ALT & NOLENSVILLE PIKE,36.055847,-86.715456,,,,,,
NOLBRENN,NOLBRENN,NOLENSVILLE PIKE & BREWER DR NB,US HWY 31 ALT & BREWER DR,36.053564,-86.714792,,,,,,
NOLEDMSF,NOLEDMSF,NOLENSVILLE PIKE & EDMONSON PIKE SB,4201 NOLENSVILLE PIKE & EDMONSON/WALLCE,36.076513,-86.725543,,,,,,
NOLELYNN,NOLELYNN,ELYSIAN FIELDS STATION INBOUND,3904 NOLENSVILLE PIKE,36.08653,-86.729632,,,,,,1
NOLELYSN,NOLELYSN,ELYSIAN FIELDS STATION OUTBOUND,NOLENSVILLE & ELYSIAN FIELDS,36.086253,-86.729671,,,,,,1
NOLFAINM,NOLFAINM,NOLENSVILLE PIKE & FAIRLANE DR NB,US HWY 31 ALT & NOLENSVILLE PIKE,36.064303,-86.717023,,,,,,0
NOLFLONN,NOLFLONN,NOLENSVILLE PIKE & FLORA MAXWELL RD NB,,36.074956,-86.724751,0,,,,,
NXIGLNRS,NXIGLNRS,GLENROSE STATION INBOUND,NOLENSVILLE & GLENROSE,36.126133,-86.752571,,,,,,1
NOLHAYNF,NOLHAYNF,NOLENSVILLE PK & HAYWOOD LN,4677 NOLENSVILLE PIKE,36.068691,-86.719428,,,,,,0
NOLHAYSN,NOLHAYSN,NOLENSVILLE PIKE & HAYWOOD LN SB,US HWY 31 ALT & US HWY 41 ALT,36.068213,-86.719328,,,,,,
NOLMCMSN,NOLMCMSN,NOLENSVILLE PIKE & MCMURRAY DR SB,,36.061867,-86.716904,,,,,,
NXOMCNLY,NXOMCNLY,MCNALLY STATION OUTBOUND,NOLENSVILLE & MCNALLY,36.093821,-86.736616,,,,,,0
NXOANTCH,NXOANTCH,ANTIOCH STATION OUTBOUND,NOLENSVILLE PK & ANTIOCH PK,36.1019,-86.740743,,,,,,1
NXOPCHTR,NXOPCHTR,PEACHTREE STATION OUTBOUND,NOLENSVILLE & MELROSE,36.119777,-86.749754,,,,,,
NXIMCNLY,NXIMCNLY,MCNALLY STATION INBOUND,NOLENSVILLE & NATCHEZ,36.093692,-86.736273,,,,,,
NXOFRGND,NXOFRGND,FAIRGROUNDS STATION OUTBOUND,4TH AV S & WALSH RD,36.135034,-86.759818,,,,,,1
NXOGLNRS,NXOGLNRS,GLENROSE STATION OUTBOUND,NOLENSVILLE & GLENROSE AV,36.126086,-86.752832,,,,,,1
NOLNORNN,NOLNORNN,NOLENSVILLE PIKE & NORTHCREST DR NB,,36.066634,-86.717764,,,,,,0
NOLNORSN,NOLNORSN,NOLENSVILLE PIKE & NORTHCREST DR SB,NOLENSVILLE & NORTHCREST DR.,36.066936,-86.718231,,,,,,
NOLNORSM,NOLNORSM,NOLENSVILLE PIKE & NORTHCREST DR SB,,36.065119,-86.71749,,,,,,
NOLOCASN,NOLOCASN,NOLENSVILLE PIKE & OCALA DR SB,,36.05165,-86.71458,,,,,,
NOLOLDSN,NOLOLDSN,NOLENSVILLE PIKE & OLD HICKORY BLVD,5787 NOLENSVILLE PIKE & OLD HICKORY BLVD,36.045659,-86.713452,,,,,,0
NXIPCHTR,NXIPCHTR,PEACHTREE STATION INBOUND,US HWY 31 ALT & NEWSOM ST,36.120327,-86.749782,,,,,,1
NOLTAYWN,NOLTAYWN,NOLENSVILLE PIKE & TAYLOR RD WB,,36.069631,-86.720726,,,,,,0
NXITHMPN,NXITHMPN,THOMPSON STATION INBOUND,NOLENSVILLE & THOMPSON,36.112037,-86.745666,,,,,,1
NXOTHMPN,NXOTHMPN,THOMPSON STATION OUTBOUND,NOLENSVILLE & MCCLAIN AV,36.111844,-86.745821,,,,,,
NOLTUSNN,NOLTUSNN,NOLENSVILLE PIKE & TUSCULUM RD NB,NOLENSVILLE PK & TUSCULUM RD,36.058921,-86.716075,,,,,,0
NOLTUSSN,NOLTUSSN,NOLENSVILLE PIKE & TUSCULUM RD SB,US HWY 31 ALT & US HWY 41 ALT,36.059175,-86.716445,,,,,,
NOLAPRSN,NOLAPRSN,NOLENSVILLE PIKE & APRIL LN SB,NOLENSVILLE & TUSCULUM,36.056148,-86.715911,,,,,,
NXIVERTS,NXIVERTS,VERITAS STATION INBOUND,NOLENSVILLE & VERITAS,36.097942,-86.7385,,,,,,1
NOLWALNN,NOLWALNN,NOLENSVILLE PIKE & WALLACE RD NB,NOLENSVILLE PK & EDMONDSON PK,36.076974,-86.725383,,,,,,0
NXIFRGND,NXIFRGND,FAIRGROUNDS STATION INBOUND,NOLENSVILLE & WALSH,36.135392,-86.759737,,,,,,0
NOLFLOSN,NOLFLOSN,NOLENSVILLE PIKE & FLORA MAXWELL RD,NOLENSVILLE PK & FLORA MAXWELL RD,36.075055,-86.725073,,,,,,
NXOWDCST,NXOWDCST,WOODYCREST STATION OUTBOUND,NOLENSVILLE & WOODY CREST,36.130773,-86.755878,,,,,,
NXINVZOO,NXINVZOO,NASHVILLE ZOO STATION INBOUND,NOLENSVILLE PK & ZOO RD,36.090045,-86.733393,,,,,,1
NXONVZOO,NXONVZOO,NASHVILLE ZOO STATION OUTBOUND,NOLENSVILLE & ZOO,36.089632,-86.733373,0,,,,,0
OAKALLNN,OAKALLNN,OAKWOOD  AVE & ALLENWOOD DR NB,,36.211891,-86.753488,,,,,,
OAKSTASN,OAKSTASN,OAKVIEW DR & STARLIGHT DR SB,,36.238116,-86.766147,,,,,,
OLDBELNF,OLDBELNF,OLD HICKORY & BELLE FOREST CIR NB,OLD HICKORY BLVD & BELLE FOREST CIR,36.077513,-86.919895,,,,,,2
OLDBLFSN,OLDBLFSN,OLD HICKORY BLVD & BELLE FOREST CR SB,OLD HICKORY BLVD & BELLE FOREST DR,36.077656,-86.920051,,,,,,
HICOLDNF,HICOLDNF,HICKORY PLAZA DR & OLD HICKORY BLVD NB,5784 HICKORY PLAZA DR,36.045751,-86.716874,0,,,,,0
HICHVINN,HICHVINN,HICKORY PZ & HICKORYVIEW DR,HICKORY PLZ & HICKORYVIEW DR,36.048729,-86.716298,,,,,,
OLDBELSM,OLDBELSM,OLD HICKORY BLVD & BELLE FOREST CR SB,OLD HICKORY BV & BELLE FOREST CR,36.075888,-86.921023,,,,,,0
OLDHINSM,OLDHINSM,OLD HICKORY BLVD & HINDU TEMPLE SB,523 OLD HICKORY BLVD,36.100213,-86.924106,,,,,,2
OLDRIDNN,OLDRIDNN,OLD HICKORY BLVD &  RIDGELAKE PKWY NB,OLD HICKORY BLVD & MADISON RIDGELAKE APARTMENTS,36.097267,-86.924712,,,,,,
OLDRIDSF,OLDRIDSF,OLD HICKORY BLVD & RIDGELAKE PKWY SB,OLD HICKORY BLVD & MADISON AT RIDGELAKE APARTMENTS,36.097223,-86.924922,,,,,,2
OPROPRNM,OPROPRNM,OPRY MILLS FOOD COURT,PARKING LOT & DRIVEWAY,36.202834,-86.693524,,,,,,
CREPARWN,CREPARWN,CREEKWOOD DR & PARK CREEK DR WB,,36.233771,-86.768442,,,,,,1
CREPARWF,CREPARWF,CREEKWOOD DR & PARK CREEK DR WB,3227 CREEKWOOD DR,36.232446,-86.770036,,,,,,0
CREOAKSN,CREOAKSN,CREEKWOOD DR & OAKVIEW DR SB,,36.23502,-86.766514,,,,,,0
